student_id,5th_score,10th_score,hours_studied,mother_edu,female
3825,0.1719,79.411,10.42,9.8,1
3826,-0.9314,44.166,12.74,7.4,1
3827,-0.3552,79.126,9.2,11.3,1
3828,0.3279,79.772,10.64,8.9,0
3829,0.0092,62.367,13.23,8,0
3830,-1.2848,49.22,7.72,10.9,0
3831,0.5292,72.676,11.79,11.6,0
3832,-1.7555,26.404,8.5,9.5,1
3833,-1.1485,55.409,10.71,9.1,0
3834,0.2925,73.743,12.5,9.2,0
3835,-0.1008,60.419,12.82,7.2,1
3836,-0.4219,67.3,11.99,10.3,0
3837,1.0248,77.553,6.03,9.3,0
3838,-0.297,59.346,6.84,7.5,0
3839,0.7319,72.845,15.12,11.8,0
3840,1.144,72.921,12.74,7,0
3841,1.1607,76.084,9.88,12.2,0
3842,-0.063,71.54,12.38,9,0
3843,1.0978,83.185,16.8,10.4,0
3844,-0.3488,61.397,6.53,9.5,0
3845,-1.551,41.229,9.45,11.9,1
3846,2.1857,86.234,17.35,10.1,0
3847,-0.4559,67.874,11.53,9.1,1
3848,0.9543,87.443,14.11,7.4,0
3849,-2.0245,27.841,7.55,9.8,1
3850,0.3518,69.975,14.56,9.4,0
3851,1.4896,78.538,18.47,8.1,0
3852,0.6519,71.241,13.68,8.9,1
3853,-0.6032,53.461,15.82,12,0
3854,1.1053,86.016,14.65,12.6,0
3855,-1.3319,56.739,6.93,7.6,1
3856,0.0898,71.013,12.12,9.7,0
3857,-0.1921,68.812,13.23,12.1,1
3858,1.5419,91.145,13.86,12.2,1
3859,0.1903,78.222,15.48,9.1,0
3860,-0.5477,60.8,10.01,8,1
3861,-1.2109,61.924,10.22,7.4,1
3862,-0.6916,55.536,5.81,11.6,1
3863,-1.8007,18.82,8.71,11.2,0
3864,-0.47,69.77,11.69,10.1,1
3865,1.6404,69.913,19.19,10.3,1
3866,-1.3057,55.199,9.95,13.1,0
3867,-0.6883,48.935,10.49,5.7,1
3868,-0.7049,47.881,11.34,8.7,1
3869,-0.4266,73.318,13.26,11.4,0
3870,-0.1136,64.771,14.07,10.4,1
3871,-2.4665,29.173,5.61,12,0
3872,0.8716,80.565,16.88,10.7,0
3873,0.1454,78.942,13.56,13.1,1
3874,-1.1271,62.396,9.42,6.2,0
3875,-1.4212,25.995,8.88,10.4,0
3876,-0.424,73.353,13.52,6.7,1
3877,-0.2686,60.191,11.44,12.3,0
3878,0.0874,67.686,14.77,13.5,1
3879,-0.001,70.869,17.54,9.7,0
3880,1.8237,97.818,12.78,11,1
3881,-0.7796,58.843,9.4,10.2,0
3882,1.1985,90.353,13.58,12.9,0
3883,0.9286,81.452,10.91,7.7,1
3884,-1.2631,50.952,8.08,10.7,1
3885,0.68,77.488,14.16,13.2,0
3886,-0.7714,67.505,11.16,13.2,1
3887,-0.6056,63.253,10.92,4.6,0
3888,0.2033,83.681,12.86,10.7,0
3889,-0.0079,63.742,11.98,7.9,1
3890,0.2721,84.828,14.66,11.2,0
3891,0.406,70.486,12.07,8.5,1
3892,-0.6116,58.993,9.51,7.7,0
3893,1.2766,84.942,14,17,1
3894,-0.959,52.865,13.51,5.3,1
3895,0.7494,68.165,16.21,9.2,0
3896,0.7475,81.064,12.07,11.7,1
3897,1.1061,90.082,12.5,11.7,0
3898,-0.7178,60.803,9.58,7.2,0
3899,-1.063,53.043,9.22,8.3,0
3900,0.9487,79.377,16.44,9.5,1
3901,-0.58,52.35,8.88,8.5,1
3902,0.7909,71.908,13.42,8.9,1
3903,-0.604,51.688,11.69,7.4,0
3904,-0.7023,56.014,13.66,8.4,0
3905,-1.9695,31.192,9.88,6.1,0
3906,1.769,90.503,15.34,11,1
3907,0.073,75.235,7.44,11.8,0
3908,0.4335,81.004,15.02,11.7,1
3909,0.3213,73.868,15.16,12.1,1
3910,0.4478,79.641,9.74,13.9,1
3911,-0.5814,56.363,10.2,10.2,1
3912,-0.0792,66.233,10.83,10.4,1
3913,0.0884,74.557,12.82,11.3,0
3914,-0.0687,65.477,6.28,8,0
3915,0.7689,74.878,13.97,11.6,1
3916,0.1414,69.237,10.46,10.5,1
3917,-0.1088,64.95,10.23,12.1,0
3918,1.3136,96.909,14.03,10.6,0
3919,-0.4073,55.146,8.83,11.8,1
3920,1.1713,70.229,12.61,9.2,1
3921,-0.9833,57.822,10.39,11.2,0
3922,-0.0533,66.836,9.44,8.9,1
3923,1.4465,87.825,17.39,11.7,0
3924,-2.3371,6.641,12.03,7,1
3925,-0.5129,66.214,15.29,6.4,0
3926,1.4047,84.199,17.92,14.5,1
3927,0.0763,72.885,11.01,9.6,0
3928,-1.5339,31.741,6.17,7.4,0
3929,0.861,85.705,14.57,12.7,1
3930,-0.3237,72.444,15.65,6.2,1
3931,0.1091,76.837,13.29,10.8,0
3932,-1.0681,50.123,9.45,3.5,0
3933,0.4474,72.082,12.81,12.8,1
3934,-0.1688,60.934,11.79,10.5,0
3935,0.6606,75.92,17.82,9.3,1
3936,0.7209,88.592,15.55,12.4,0
3937,-0.166,63.284,12.05,9,0
3938,-0.6242,60.54,13.18,8.8,0
3939,0.4361,81.258,9.87,10.4,1
3940,2.0641,90.825,14.19,8.2,1
3941,-1.1857,46.77,8.03,10.9,1
3942,0.0611,76.955,12.47,10,0
3943,-0.9009,45.235,16.44,7.6,1
3944,0.9857,66.801,13.65,4.6,0
3945,-1.0146,48.379,6.46,5.5,0
3946,0.3974,75.127,11.76,11.8,0
3947,0.2509,71.127,10.02,13,0
3948,-1.3166,38.95,8.6,5.7,0
3949,-1.1824,60.888,14,8.3,1
3950,-0.1919,62.772,8.68,11.5,1
3951,-0.2147,72.563,12.53,9.7,1
3952,1.3646,72.866,15.57,9.9,0
3953,1.2358,84.637,11.2,12.4,1
3954,-2.0233,35.592,7.34,8.2,1
3955,-0.6218,67.725,4.75,9.2,0
3956,0.6143,76.109,16.42,10.7,0
3957,0.4858,92.458,15.24,9.5,1
3958,-0.1535,62.227,8.33,11.4,1
3959,1.959,91.938,15.98,8.2,0
3960,1.5432,84.517,14.17,9.4,1
3961,-0.459,64.945,13.49,5.9,1
3962,-1.5673,48.733,8.59,6.9,1
3963,-2.7476,-9.315,7.71,8.9,1
3964,-0.9595,56.383,12.03,8.4,1
3965,1.085,82.343,15.53,10.8,0
3966,-0.6952,72.18,12.98,8.2,0
3967,0.1599,72.439,13.99,9.3,1
3968,1.4515,89.12,12.59,12.4,0
3969,0.1831,70.617,15.14,10.2,0
3970,0.8374,78.736,16.8,13.1,0
3971,-1.6149,50.683,6.71,12.6,0
3972,-0.1912,73.856,12.3,9.4,1
3973,0.2363,74.774,11.31,13.7,1
3974,-0.1949,61.549,10.16,10.3,1
3975,2.0326,89.214,11.78,8.5,1
3976,0.4069,67.052,13.26,12.9,0
3977,-1.0156,59.373,12.33,12.2,1
3978,0.2045,80.079,12.99,12.9,0
3979,0.8599,83.253,13.78,13.6,1
3980,1.0183,84.31,14.09,10,1
3981,1.3136,83.187,18.35,11.8,1
3982,1.4597,71.006,14.69,13.6,0
3983,-0.4885,57.01,10.11,8.8,0
3984,0.1366,75.948,12.17,11.1,1
3985,0.9554,85.401,10.57,11.7,1
3986,-2.4424,9.128,5.77,6.7,0
3987,0.9287,79.864,16.54,10.5,1
3988,0.5892,81.146,11.38,11.8,1
3989,-0.4703,63.828,14.96,10.6,1
3990,0.8662,84.792,16.24,10.7,0
3991,-0.4784,63.422,12.62,12.3,0
3992,1.0273,70.402,15.99,11.7,1
3993,-0.8748,35.26,4.87,8.7,1
3994,0.9959,93.073,15.31,10.6,1
3995,-0.5626,76.362,15.26,7,0
3996,-0.0137,65.637,11.51,10.3,0
3997,-0.7561,53.192,10.64,7.4,0
3998,0.1993,79.036,16.87,8.3,0
3999,-0.1001,68.126,12.89,11.1,1
4000,1.5199,82.487,12.3,13.7,1
